Date,Open,High,Low,Close,Volume,Adj Close
2016-05-20,2041.880005,2058.350098,2041.880005,2052.320068,3507650000,2052.320068
2016-05-23,2052.22998,2055.580078,2047.2600100000002,2048.040039,3055480000,2048.040039
2016-05-24,2052.649902,2079.669922,2052.649902,2076.060059,3627340000,2076.060059
2016-05-25,2078.929932,2094.72998,2078.929932,2090.540039,3859160000,2090.540039
2016-05-26,2091.439941,2094.300049,2087.080078,2090.100098,3230990000,2090.100098
2016-05-27,2090.060059,2099.060059,2090.060059,2099.060059,3079150000,2099.060059
2016-05-31,2100.1298829999996,2103.47998,2088.659912,2096.949951,4514410000,2096.949951
2016-06-01,2093.939941,2100.969971,2085.100098,2099.330078,3525170000,2099.330078
2016-06-02,2097.709961,2105.26001,2088.590088,2105.26001,3632720000,2105.26001
2016-06-03,2104.070068,2104.070068,2085.360107,2099.1298829999996,3627780000,2099.1298829999996
2016-06-06,2100.830078,2113.360107,2100.830078,2109.409912,3442020000,2109.409912
2016-06-07,2110.179932,2119.219971,2110.179932,2112.1298829999996,3534730000,2112.1298829999996
2016-06-08,2112.709961,2120.550049,2112.709961,2119.1201170000004,3562060000,2119.1201170000004
2016-06-09,2115.649902,2117.639893,2107.72998,2115.47998,3290320000,2115.47998
2016-06-10,2109.570068,2109.570068,2089.959961,2096.070068,3515010000,2096.070068
2016-06-13,2091.75,2098.1201170000004,2078.459961,2079.060059,3392030000,2079.060059
2016-06-14,2076.649902,2081.300049,2064.100098,2075.320068,3759770000,2075.320068
2016-06-15,2077.600098,2085.649902,2069.800049,2071.5,3544720000,2071.5
2016-06-16,2066.360107,2079.6201170000004,2050.3701170000004,2077.98999,3628280000,2077.98999
2016-06-17,2078.199951,2078.199951,2062.840088,2071.219971,4952630000,2071.219971
2016-06-20,2075.580078,2100.659912,2075.580078,2083.25,3467440000,2083.25
2016-06-21,2085.189941,2093.659912,2083.02002,2088.899902,3232880000,2088.899902
2016-06-22,2089.75,2099.709961,2084.360107,2085.449951,3168160000,2085.449951
