Date,Open,High,Low,Close,Volume,Adj Close
2014-06-11,1949.369995,1949.369995,1940.0799559999998,1943.890015,2710620000,1943.890015
2014-06-12,1943.3499760000002,1943.3499760000002,1925.780029,1930.109985,3040480000,1930.109985
2014-06-13,1930.800049,1937.300049,1927.689941,1936.160034,2598230000,1936.160034
2014-06-16,1934.839966,1941.1500239999998,1930.910034,1937.780029,2926130000,1937.780029
2014-06-17,1937.1500239999998,1943.689941,1933.550049,1941.9899899999998,2971260000,1941.9899899999998
2014-06-18,1942.72998,1957.7399899999998,1939.290039,1956.97998,3065220000,1956.97998
2014-06-19,1957.5,1959.869995,1952.2600100000002,1959.47998,2952150000,1959.47998
2014-06-20,1960.449951,1963.910034,1959.1700440000002,1962.869995,4336240000,1962.869995
2014-06-23,1962.9200440000002,1963.7399899999998,1958.890015,1962.609985,2717630000,1962.609985
2014-06-24,1961.969971,1968.1700440000002,1948.339966,1949.97998,3089700000,1949.97998
2014-06-25,1949.27002,1960.8299559999998,1947.4899899999998,1959.530029,3106710000,1959.530029
2014-06-26,1959.890015,1959.890015,1944.689941,1957.219971,2778840000,1957.219971
2014-06-27,1956.560059,1961.469971,1952.180054,1960.959961,4290590000,1960.959961
2014-06-30,1960.790039,1964.2399899999998,1958.219971,1960.22998,3037350000,1960.22998
2014-07-01,1962.290039,1978.5799559999998,1962.290039,1973.319946,3188240000,1973.319946
2014-07-02,1973.060059,1976.6700440000002,1972.5799559999998,1974.619995,2851480000,1974.619995
2014-07-03,1975.880005,1985.589966,1975.880005,1985.439941,1998090000,1985.439941
2014-07-07,1984.219971,1984.219971,1974.880005,1977.6500239999998,2681260000,1977.6500239999998
2014-07-08,1976.390015,1976.390015,1959.459961,1963.709961,3302430000,1963.709961
2014-07-09,1965.0999760000002,1974.1500239999998,1965.0999760000002,1972.8299559999998,2858800000,1972.8299559999998
2014-07-10,1966.6700440000002,1969.839966,1952.859985,1964.680054,3165690000,1964.680054
2014-07-11,1965.7600100000002,1968.6700440000002,1959.630005,1967.569946,2684630000,1967.569946
2014-07-14,1969.859985,1979.8499760000002,1969.859985,1977.0999760000002,2744920000,1977.0999760000002
2014-07-15,1977.359985,1982.52002,1965.339966,1973.280029,3328740000,1973.280029
2014-07-16,1976.3499760000002,1983.939941,1975.6700440000002,1981.569946,3390950000,1981.569946
2014-07-17,1979.75,1981.800049,1955.589966,1958.119995,3381680000,1958.119995
2014-07-18,1961.540039,1979.910034,1960.819946,1978.219971,3106060000,1978.219971
2014-07-21,1976.930054,1976.930054,1965.77002,1973.630005,2611160000,1973.630005
2014-07-22,1975.6500239999998,1986.2399899999998,1975.6500239999998,1983.530029,2890480000,1983.530029
2014-07-23,1985.319946,1989.22998,1982.439941,1987.0100100000002,2869720000,1987.0100100000002
2014-07-24,1988.069946,1991.390015,1985.790039,1987.97998,3203530000,1987.97998
2014-07-25,1984.5999760000002,1984.5999760000002,1974.369995,1978.339966,2638960000,1978.339966
2014-07-28,1978.25,1981.52002,1967.310059,1978.910034,2803320000,1978.910034
2014-07-29,1980.030029,1984.8499760000002,1969.949951,1969.949951,3183300000,1969.949951
2014-07-30,1973.209961,1978.9000239999998,1962.4200440000002,1970.069946,3448250000,1970.069946
2014-07-31,1965.140015,1965.140015,1930.6700440000002,1930.6700440000002,4193000000,1930.6700440000002
2014-08-01,1929.800049,1937.3499760000002,1916.369995,1925.1500239999998,3789660000,1925.1500239999998
2014-08-04,1926.619995,1942.9200440000002,1921.199951,1938.9899899999998,3072920000,1938.9899899999998
2014-08-05,1936.339966,1936.339966,1913.77002,1920.209961,3462520000,1920.209961
2014-08-06,1917.290039,1927.910034,1911.449951,1920.2399899999998,3539150000,1920.2399899999998
2014-08-07,1923.030029,1928.890015,1904.780029,1909.569946,3230520000,1909.569946
2014-08-08,1910.3499760000002,1932.380005,1909.0100100000002,1931.589966,2902280000,1931.589966
2014-08-11,1933.430054,1944.9000239999998,1933.430054,1936.9200440000002,2784890000,1936.9200440000002
2014-08-12,1935.72998,1939.6500239999998,1928.290039,1933.75,2611700000,1933.75
2014-08-13,1935.5999760000002,1948.410034,1935.5999760000002,1946.719971,2718020000,1946.719971
2014-08-14,1947.410034,1955.22998,1947.410034,1955.180054,2609460000,1955.180054
2014-08-15,1958.869995,1964.040039,1941.5,1955.060059,3023380000,1955.060059
2014-08-18,1958.359985,1971.9899899999998,1958.359985,1971.7399899999998,2638160000,1971.7399899999998
2014-08-19,1972.72998,1982.569946,1972.72998,1981.5999760000002,2656430000,1981.5999760000002
2014-08-20,1980.459961,1988.569946,1977.680054,1986.5100100000002,2579380000,1986.5100100000002
2014-08-21,1986.819946,1994.7600100000002,1986.819946,1992.369995,2638920000,1992.369995
2014-08-22,1992.5999760000002,1993.540039,1984.7600100000002,1988.4000239999998,2301860000,1988.4000239999998
2014-08-25,1991.7399899999998,2001.949951,1991.7399899999998,1997.9200440000002,2233880000,1997.9200440000002
2014-08-26,1998.589966,2005.040039,1998.589966,2000.02002,2451950000,2000.02002
2014-08-27,2000.540039,2002.140015,1996.199951,2000.119995,2344350000,2000.119995
2014-08-28,1997.4200440000002,1998.550049,1990.52002,1996.7399899999998,2282400000,1996.7399899999998
2014-08-29,1998.449951,2003.380005,1994.6500239999998,2003.369995,2259130000,2003.369995
2014-09-02,2004.069946,2006.119995,1994.8499760000002,2002.280029,2819980000,2002.280029
2014-09-03,2003.569946,2009.280029,1998.140015,2000.719971,2809980000,2000.719971
2014-09-04,2001.6700440000002,2011.1700440000002,1992.540039,1997.6500239999998,3072410000,1997.6500239999998
2014-09-05,1998.0,2007.709961,1990.0999760000002,2007.709961,2818300000,2007.709961
2014-09-08,2007.1700440000002,2007.1700440000002,1995.5999760000002,2001.540039,2789090000,2001.540039
2014-09-09,2000.72998,2001.0100100000002,1984.609985,1988.439941,2882830000,1988.439941
2014-09-10,1988.410034,1996.660034,1982.9899899999998,1995.689941,2912430000,1995.689941
2014-09-11,1992.8499760000002,1997.6500239999998,1985.930054,1997.449951,2941690000,1997.449951
2014-09-12,1996.7399899999998,1996.7399899999998,1980.2600100000002,1985.540039,3206570000,1985.540039
2014-09-15,1986.040039,1987.180054,1978.47998,1984.130005,2776530000,1984.130005
2014-09-16,1981.930054,2002.280029,1979.060059,1998.97998,3160310000,1998.97998
2014-09-17,1999.300049,2010.7399899999998,1993.290039,2001.569946,3209420000,2001.569946
2014-09-18,2003.069946,2012.339966,2003.069946,2011.359985,3235340000,2011.359985
2014-09-19,2012.7399899999998,2019.2600100000002,2006.589966,2010.4000239999998,4880220000,2010.4000239999998
2014-09-22,2009.0799559999998,2009.0799559999998,1991.0100100000002,1994.290039,3349670000,1994.290039
2014-09-23,1992.780029,1995.410034,1982.77002,1982.77002,3279350000,1982.77002
2014-09-24,1983.339966,1999.790039,1978.630005,1998.300049,3313850000,1998.300049
2014-09-25,1997.319946,1997.319946,1965.9899899999998,1965.9899899999998,3273050000,1965.9899899999998
2014-09-26,1966.219971,1986.369995,1966.219971,1982.8499760000002,2929440000,1982.8499760000002
2014-09-29,1978.959961,1981.280029,1964.040039,1977.800049,3094440000,1977.800049
2014-09-30,1978.209961,1985.1700440000002,1968.959961,1972.290039,3951100000,1972.290039
2014-10-01,1971.439941,1971.439941,1941.719971,1946.160034,4188590000,1946.160034
2014-10-02,1945.8299559999998,1952.319946,1926.030029,1946.1700440000002,4012510000,1946.1700440000002
2014-10-03,1948.119995,1971.189941,1948.119995,1967.9000239999998,3561320000,1967.9000239999998
2014-10-06,1970.0100100000002,1977.839966,1958.430054,1964.819946,3358690000,1964.819946
2014-10-07,1962.359985,1962.359985,1934.869995,1935.0999760000002,3687870000,1935.0999760000002
2014-10-08,1935.550049,1970.359985,1925.25,1968.890015,4441890000,1968.890015
2014-10-09,1967.680054,1967.680054,1927.560059,1928.209961,4324020000,1928.209961
2014-10-10,1925.630005,1936.97998,1906.050049,1906.130005,4550540000,1906.130005
2014-10-13,1905.6500239999998,1912.089966,1874.140015,1874.7399899999998,4352580000,1874.7399899999998
2014-10-14,1877.109985,1898.709961,1871.790039,1877.699951,4812010000,1877.699951
2014-10-15,1874.180054,1874.180054,1820.660034,1862.4899899999998,6090800000,1862.4899899999998
2014-10-16,1855.949951,1876.0100100000002,1835.02002,1862.7600100000002,5073150000,1862.7600100000002
2014-10-17,1864.910034,1898.160034,1864.910034,1886.7600100000002,4482120000,1886.7600100000002
2014-10-20,1885.619995,1905.030029,1882.300049,1904.0100100000002,3331210000,1904.0100100000002
2014-10-21,1909.380005,1942.449951,1909.380005,1941.280029,3987090000,1941.280029
2014-10-22,1941.290039,1949.310059,1926.8299559999998,1927.109985,3761930000,1927.109985
2014-10-23,1931.02002,1961.949951,1931.02002,1950.819946,3789250000,1950.819946
2014-10-24,1951.589966,1965.27002,1946.27002,1964.5799559999998,3078380000,1964.5799559999998
2014-10-27,1962.969971,1964.640015,1951.369995,1961.630005,3538860000,1961.630005
2014-10-28,1964.140015,1985.050049,1964.140015,1985.050049,3653260000,1985.050049
2014-10-29,1983.290039,1991.4000239999998,1969.040039,1982.300049,3740350000,1982.300049
2014-10-30,1979.4899899999998,1999.4000239999998,1974.75,1994.6500239999998,3586150000,1994.6500239999998
2014-10-31,2001.199951,2018.189941,2001.199951,2018.050049,4292290000,2018.050049
2014-11-03,2018.209961,2024.459961,2013.680054,2017.810059,3555440000,2017.810059
2014-11-04,2015.810059,2015.97998,2001.0100100000002,2012.0999760000002,3956260000,2012.0999760000002
2014-11-05,2015.290039,2023.77002,2014.4200440000002,2023.569946,3766590000,2023.569946
2014-11-06,2023.3299559999998,2031.609985,2015.859985,2031.209961,3669770000,2031.209961
2014-11-07,2032.359985,2034.2600100000002,2025.069946,2031.9200440000002,3704280000,2031.9200440000002
2014-11-10,2032.0100100000002,2038.699951,2030.1700440000002,2038.2600100000002,3284940000,2038.2600100000002
2014-11-11,2038.199951,2041.280029,2035.280029,2039.680054,2958320000,2039.680054
2014-11-12,2037.75,2040.3299559999998,2031.949951,2038.25,3246650000,2038.25
2014-11-13,2039.209961,2046.180054,2030.439941,2039.3299559999998,3455270000,2039.3299559999998
2014-11-14,2039.7399899999998,2042.219971,2035.199951,2039.819946,3227130000,2039.819946
2014-11-17,2038.290039,2043.069946,2034.459961,2041.319946,3152890000,2041.319946
2014-11-18,2041.47998,2056.080078,2041.47998,2051.800049,3416190000,2051.800049
2014-11-19,2051.159912,2052.139893,2040.369995,2048.719971,3390850000,2048.719971
2014-11-20,2045.869995,2053.840088,2040.4899899999998,2052.75,3128290000,2052.75
2014-11-21,2057.459961,2071.459961,2056.75,2063.5,3916420000,2063.5
2014-11-24,2065.070068,2070.169922,2065.070068,2069.409912,3128060000,2069.409912
2014-11-25,2070.149902,2074.209961,2064.75,2067.030029,3392940000,2067.030029
2014-11-26,2067.360107,2073.290039,2066.6201170000004,2072.830078,2745260000,2072.830078
2014-11-28,2074.780029,2075.76001,2065.060059,2067.560059,2504640000,2067.560059
2014-12-01,2065.780029,2065.780029,2049.570068,2053.439941,4159010000,2053.439941
2014-12-02,2053.77002,2068.77002,2053.77002,2066.550049,3686650000,2066.550049
2014-12-03,2067.449951,2076.280029,2066.649902,2074.330078,3612680000,2074.330078
2014-12-04,2073.639893,2077.340088,2062.340088,2071.919922,3408340000,2071.919922
2014-12-05,2072.780029,2079.469971,2070.810059,2075.3701170000004,3419620000,2075.3701170000004
2014-12-08,2074.840088,2075.780029,2054.27002,2060.310059,3800990000,2060.310059
2014-12-09,2056.550049,2060.600098,2034.1700440000002,2059.820068,3970150000,2059.820068
2014-12-10,2058.860107,2058.860107,2024.2600100000002,2026.140015,4114440000,2026.140015
2014-12-11,2027.9200440000002,2055.530029,2027.9200440000002,2035.3299559999998,3917950000,2035.3299559999998
2014-12-12,2030.359985,2032.25,2002.3299559999998,2002.3299559999998,4157650000,2002.3299559999998
2014-12-15,2005.030029,2018.689941,1982.2600100000002,1989.630005,4361990000,1989.630005
2014-12-16,1986.709961,2016.890015,1972.560059,1972.7399899999998,4958680000,1972.7399899999998
2014-12-17,1973.77002,2016.75,1973.77002,2012.890015,4942370000,2012.890015
2014-12-18,2018.97998,2061.22998,2018.97998,2061.22998,4703380000,2061.22998
2014-12-19,2061.040039,2077.850098,2061.030029,2070.649902,6465530000,2070.649902
2014-12-22,2069.280029,2078.76001,2069.280029,2078.540039,3369520000,2078.540039
2014-12-23,2081.47998,2086.72998,2079.77002,2082.169922,3043950000,2082.169922
2014-12-24,2083.25,2087.560059,2081.860107,2081.8798829999996,1416980000,2081.8798829999996
2014-12-26,2084.300049,2092.699951,2084.300049,2088.77002,1735230000,2088.77002
2014-12-29,2087.6298829999996,2093.550049,2085.75,2090.570068,2452360000,2090.570068
2014-12-30,2088.48999,2088.48999,2079.530029,2080.350098,2440280000,2080.350098
2014-12-31,2082.110107,2085.580078,2057.939941,2058.899902,2606070000,2058.899902
